DB030,DB040,pobreza_energetica,renta_equiv_euros,HY020,quintil_renta,tiene_mayor65,n_miembros,HH010,HH021,HH030,HS120,HD080
4678,ES30,0,22138.2,44276.4,3,TRUE,3,4,1,5,4,1
4679,ES30,0,18395.1,18395.1,3,TRUE,1,4,5,5,6,1
4681,ES30,0,27214.066666666666,40821.1,4,FALSE,2,2,1,3,5,1
4682,ES30,0,4504.7,4504.7,1,FALSE,1,4,3,6,4,1
4684,ES30,1,11785.346666666666,17678.02,2,FALSE,2,4,3,2,3,2
4686,ES30,0,7670.344444444445,13806.62,1,FALSE,3,4,3,5,5,2
4687,ES30,0,12398.82,18598.23,2,FALSE,2,4,1,5,5,1
4688,ES30,0,16847.333333333332,35379.4,2,FALSE,4,4,2,5,4,1
4689,ES30,1,11600.685714285715,40602.4,1,TRUE,6,4,3,5,3,3
4690,ES30,1,159.24,159.24,1,FALSE,1,4,1,5,1,2
4691,ES30,0,107152.9,107152.9,5,FALSE,1,4,1,4,3,1
4692,ES30,0,125305,187957.5,5,TRUE,2,4,1,6,6,1
4693,ES30,0,29436.333333333332,44154.5,4,TRUE,2,4,2,5,6,1
4694,ES30,0,1570.8933333333334,2356.34,1,TRUE,2,4,1,6,4,1
4695,ES30,0,28464.7,56929.4,4,FALSE,3,4,1,5,2,1
4696,ES30,0,28676.066666666666,43014.1,4,FALSE,2,4,1,4,5,1
4698,ES30,0,21392.7,21392.7,3,FALSE,1,4,5,3,5,1
4699,ES30,0,19493.5,19493.5,3,TRUE,1,4,1,3,4,3
4700,ES30,0,21042.9,21042.9,3,TRUE,1,4,1,4,5,1
4701,ES30,0,33767.200000000004,50650.8,5,TRUE,2,4,1,5,4,1
4702,ES30,0,32830.72,82076.8,5,FALSE,4,4,2,4,5,1
4703,ES30,0,7982.4,7982.4,1,FALSE,1,4,1,5,2,1
4705,ES30,0,10742.875000000002,25782.9,1,FALSE,5,3,3,4,2,2
4706,ES30,0,35899.6,53849.4,5,TRUE,2,4,1,5,4,1
4707,ES30,0,10461.666666666666,15692.5,1,TRUE,2,4,3,5,1,2
4708,ES30,0,4248.11,8496.22,1,FALSE,3,4,4,5,2,2
4709,ES30,0,28982.3,57964.6,4,FALSE,3,4,4,4,5,1
4710,ES30,0,20045.525925925926,54122.92,3,FALSE,6,4,2,5,4,1
4711,ES30,0,10967.066666666666,16450.6,1,TRUE,2,4,4,5,1,2
4712,ES30,0,29067.266666666666,43600.9,4,TRUE,2,4,3,4,4,3
4713,ES30,0,10055.357142857143,28155,1,TRUE,5,4,4,6,2,1
4714,ES30,0,28816.85714285714,60515.4,4,FALSE,4,2,2,7,5,1
4715,ES30,1,10596.826086956522,24372.7,1,FALSE,4,4,2,5,3,2
4716,ES30,1,18835.2,28252.8,3,FALSE,2,4,2,5,3,3
4717,ES30,0,15441.833333333334,37060.4,2,FALSE,5,4,2,5,5,1
4718,ES30,1,12094.52380952381,25398.5,2,FALSE,4,4,2,5,3,2
4719,ES30,0,14463.4,14463.4,2,TRUE,1,4,1,5,1,2
4720,ES30,0,13424.15,26848.3,2,FALSE,3,4,3,5,3,1
4722,ES30,0,14148.733333333332,21223.1,2,TRUE,2,4,1,5,4,1
4723,ES30,NA,17247.146666666667,25870.72,NA,TRUE,2,4,1,5,4,1
4724,ES30,1,9967.888888888889,17942.2,1,FALSE,3,3,2,5,2,2
4725,ES30,0,10672.1,21344.2,1,FALSE,3,4,2,5,4,1
4726,ES30,NA,9642.7,9642.7,NA,TRUE,1,4,1,5,3,2
4728,ES30,0,14326.222222222223,25787.2,2,FALSE,3,4,3,5,3,1
4729,ES30,0,25524.36,63810.9,4,FALSE,4,4,1,5,4,1
4730,ES30,0,42876.7,42876.7,5,FALSE,1,4,1,5,5,1
4731,ES30,0,25838.500000000004,72347.8,4,FALSE,5,4,2,5,5,1
4732,ES30,0,36683.35,73366.7,5,FALSE,3,4,2,5,4,1
4733,ES30,0,31495.52380952381,66140.6,4,FALSE,4,4,2,5,5,1
4734,ES30,0,30998,65095.8,4,FALSE,4,4,2,5,6,1
4735,ES30,0,22684.956521739132,52175.4,3,FALSE,4,2,2,6,4,1
4736,ES30,0,14663.857142857141,30794.1,2,FALSE,4,2,2,5,4,1
4737,ES30,0,20950.35238095238,43995.74,3,FALSE,4,2,2,6,5,1
4738,ES30,0,38738.666666666664,81351.2,5,FALSE,4,2,2,6,4,1
4739,ES30,0,24882.666666666664,52253.6,4,FALSE,4,2,1,6,5,1
4740,ES30,0,29867.399999999998,44801.1,4,FALSE,2,2,2,5,5,1
4741,ES30,NA,24073.13333333333,36109.7,NA,FALSE,2,1,2,6,3,3
4742,ES30,0,17996.90476190476,37793.5,3,FALSE,4,4,2,5,3,1
4743,ES30,0,39463.6,78927.2,5,FALSE,3,4,1,4,5,1
4744,ES30,0,28526.796000000002,71316.99,4,FALSE,4,4,2,6,5,1
4745,ES30,0,7645.9,15291.8,1,FALSE,3,4,1,3,6,1
4746,ES30,0,18053.333333333332,27080,3,TRUE,2,4,1,5,4,1
4747,ES30,0,14731.1,14731.1,2,TRUE,1,3,1,5,4,1
4748,ES30,0,15637.039999999999,39092.6,2,TRUE,4,4,2,3,2,1
4749,ES30,0,19873.8,49684.5,3,FALSE,4,4,2,5,4,1
4750,ES30,0,1814.1428571428569,3809.7,1,FALSE,4,2,3,5,5,1
4751,ES30,0,47161.4,47161.4,5,FALSE,1,4,3,4,5,1
4752,ES30,0,23617.05,47234.1,4,FALSE,3,4,2,4,4,1
4753,ES30,0,16813.600000000002,25220.4,2,FALSE,2,4,2,4,2,3
4754,ES30,NA,-439.61904761904765,-923.2,NA,FALSE,4,2,1,6,3,3
4755,ES30,1,1294.5,1294.5,1,FALSE,1,4,2,4,3,2
4756,ES30,0,15681.904761904761,32932,2,FALSE,4,4,2,2,4,1
4757,ES30,1,7499.333333333333,11249,1,TRUE,2,4,3,5,3,2
4758,ES30,1,8082,24246,1,FALSE,5,4,2,4,3,2
4759,ES30,1,16480.325,32960.65,2,TRUE,3,1,1,6,4,2
4760,ES30,0,9318.533333333333,13977.8,1,FALSE,2,4,3,4,3,2
4761,ES30,0,22037.16,55092.9,3,FALSE,4,2,2,7,4,1
4762,ES30,1,4830.46,9660.92,1,FALSE,3,4,3,5,2,1
4763,ES30,0,15844.428571428572,44364.4,2,FALSE,5,4,1,5,4,1
4764,ES30,0,30201.333333333332,63422.8,4,FALSE,4,4,2,5,4,1
4765,ES30,NA,16485.600000000002,24728.4,NA,FALSE,2,4,3,4,3,1
4766,ES30,0,15455.222222222223,27819.4,2,FALSE,3,2,5,4,4,1
4767,ES30,1,15467.2,30934.4,2,TRUE,3,2,1,5,1,2
4768,ES30,1,7927.9,7927.9,1,FALSE,1,2,1,6,1,2
4769,ES30,NA,15734.733333333332,23602.1,NA,TRUE,2,1,1,6,3,3
4770,ES30,NA,8050.626666666667,12075.94,NA,TRUE,2,1,1,4,3,2
4771,ES30,NA,14182.3,14182.3,NA,TRUE,1,2,1,7,4,2
4772,ES30,0,13290.525,26581.05,2,FALSE,3,4,2,5,4,1
4773,ES30,NA,16834.861538461537,21885.32,NA,TRUE,2,4,1,5,2,2
4774,ES30,1,17908.9,17908.9,3,FALSE,1,4,3,7,3,2
4776,ES30,0,21891.966666666664,32837.95,3,FALSE,2,4,2,5,5,1
4777,ES30,0,30010.6,60021.2,4,TRUE,3,4,1,5,5,1
4778,ES30,0,9339.2,9339.2,1,FALSE,1,3,1,5,2,2
4779,ES30,1,-1782.36,-1782.36,1,FALSE,1,4,2,5,2,2
4780,ES30,1,25402.6,25402.6,4,FALSE,1,4,2,5,2,2
4782,ES30,0,52677.38888888889,94819.3,5,FALSE,3,1,2,6,5,1
4783,ES30,NA,0,0,NA,FALSE,1,1,5,5,4,1
4784,ES30,0,25292.23809523809,53113.7,4,FALSE,4,2,3,5,5,1
4785,ES30,0,11791.533333333333,17687.3,2,TRUE,2,4,1,6,4,1
4786,ES30,0,25453.466666666664,38180.2,4,TRUE,2,4,1,4,2,2
4787,ES30,0,33928.44,84821.1,5,TRUE,4,4,1,6,3,1
4788,ES30,0,29944.933333333334,44917.4,4,TRUE,2,4,1,6,5,1
4789,ES30,NA,15392.913333333332,23089.37,NA,TRUE,2,4,1,5,3,1
4790,ES30,0,27335.600000000002,41003.4,4,TRUE,2,4,1,5,5,1
4791,ES30,0,16478.0625,26364.9,2,FALSE,3,2,3,6,4,1
4792,ES30,0,16599,41497.5,2,FALSE,4,1,1,6,5,2
4793,ES30,0,32766.362500000003,78639.27,4,FALSE,5,2,2,7,3,1
4794,ES30,0,10479,20958,1,TRUE,3,2,2,6,4,1
4795,ES30,0,23187.6,23187.6,3,TRUE,1,1,2,8,3,2
4797,ES30,0,35643.05,71286.1,5,FALSE,3,2,1,10,5,1
4798,ES30,0,39916.4,99791,5,FALSE,4,2,1,8,5,1
4799,ES30,0,26352.4775,105409.91,4,FALSE,7,1,2,10,4,1
4802,ES30,0,25140.4,25140.4,4,TRUE,1,4,1,4,2,1
4803,ES30,NA,18424.1,18424.1,NA,FALSE,1,4,1,4,3,2
4804,ES30,0,16937.333333333332,40649.6,2,FALSE,5,4,3,5,3,1
4805,ES30,0,10975.13043478261,25242.8,1,FALSE,4,4,2,5,2,2
4806,ES30,0,23945.45,47890.9,4,FALSE,3,4,1,5,4,1
4807,ES30,0,34652.75,69305.5,5,TRUE,3,2,2,5,2,2
4808,ES30,0,38814.64,97036.6,5,FALSE,4,2,1,7,5,1
4809,ES30,0,15906.107142857143,44537.1,2,FALSE,5,4,2,5,2,2
4810,ES30,0,17034.47619047619,35772.4,2,FALSE,4,2,2,5,1,1
4811,ES30,0,37633.96,94084.9,5,FALSE,4,2,1,5,5,1
4812,ES30,NA,15119.277777777777,27214.7,NA,FALSE,3,2,2,5,5,1
4813,ES30,0,30539.57692307692,79402.9,4,FALSE,5,2,3,6,4,1
4814,ES30,0,16285.466666666667,24428.2,2,TRUE,2,1,2,4,3,2
4815,ES30,1,9147.423076923076,23783.3,1,FALSE,5,2,3,3,3,2
4816,ES30,0,48543.31428571429,101940.96,5,FALSE,4,2,2,7,4,1
4817,ES30,NA,10953.085,21906.17,NA,FALSE,3,1,2,5,4,1
4818,ES30,0,27611,27611,4,FALSE,1,2,1,6,4,1
4819,ES30,1,20004.869565217392,46011.2,3,FALSE,4,3,2,5,1,2
4821,ES30,0,-81.17333333333333,-121.76,1,TRUE,2,1,1,5,6,1
4822,ES30,NA,42472.200000000004,63708.3,NA,FALSE,2,2,3,5,4,1
4823,ES30,0,7714,11571,1,FALSE,2,4,1,4,4,1
4824,ES30,0,15053.9,30107.8,2,FALSE,3,4,3,4,4,1
4825,ES30,NA,10555.9,10555.9,NA,FALSE,1,4,2,2,4,1
4826,ES30,0,24126.74666666667,36190.12,4,FALSE,2,4,2,7,5,1
4827,ES30,0,15898.9,15898.9,2,FALSE,1,4,5,6,5,1
4828,ES30,0,23028.04761904762,48358.9,3,FALSE,4,4,2,5,4,1
4829,ES30,1,12537.230769230768,16298.4,2,FALSE,2,4,1,4,2,2
4830,ES30,0,15361.999999999998,19970.6,2,FALSE,2,3,2,4,4,1
4831,ES30,0,37777.799999999996,56666.7,5,FALSE,2,3,2,5,5,1
4832,ES30,1,24592.733333333334,36889.1,4,FALSE,2,4,2,4,3,3
4833,ES30,0,12059.333333333334,28942.4,2,FALSE,5,3,3,5,4,1
4834,ES30,0,20708.485,41416.97,3,TRUE,3,4,2,6,4,1
4835,ES30,0,26332.9,52665.8,4,FALSE,3,4,3,4,3,1
4836,ES30,1,25690.904761904763,53950.9,4,FALSE,4,4,3,5,3,2
4838,ES30,1,11980.35,23960.7,2,FALSE,3,4,2,3,3,2
4839,ES30,0,48330.7,48330.7,5,FALSE,1,4,1,4,6,1
4840,ES30,1,21528.11111111111,38750.6,3,FALSE,3,4,2,2,2,3
4841,ES30,0,30559.3,30559.3,4,TRUE,1,3,3,4,4,2
4842,ES30,0,17610.095238095237,36981.2,3,FALSE,4,4,2,5,2,1
4843,ES30,0,17913,32243.4,3,FALSE,3,4,3,4,4,3
4844,ES30,0,23647.956521739132,54390.3,4,FALSE,4,4,2,6,4,1
4845,ES30,0,38554.933333333334,57832.4,5,FALSE,2,3,1,6,4,3
4846,ES30,0,44032.1,44032.1,5,TRUE,1,3,1,4,4,1
4847,ES30,0,21598.08695652174,49675.6,3,FALSE,4,3,2,4,3,1
4848,ES30,0,18668.399999999998,28002.6,3,FALSE,2,4,3,3,3,1
4849,ES30,1,13241.393333333333,19862.09,2,TRUE,2,3,3,4,1,2
4851,ES30,0,12976.27,12976.27,2,TRUE,1,3,3,2,1,1
4852,ES30,0,45938.13333333333,68907.2,5,TRUE,2,4,1,5,5,1
4853,ES30,0,16066.8,16066.8,2,TRUE,1,4,1,5,5,1
4854,ES30,1,14387.566666666666,43162.7,2,FALSE,5,3,2,6,2,2
4855,ES30,0,43066.13333333333,64599.2,5,FALSE,2,4,4,4,6,1
4856,ES30,0,19833.333333333332,29750,3,TRUE,2,4,1,4,3,1
4857,ES30,0,13732.079999999998,34330.2,2,FALSE,4,4,1,5,3,1
4859,ES30,0,24904.8,37357.2,4,FALSE,2,4,3,4,4,1
4860,ES30,0,36275.46666666667,54413.2,5,FALSE,2,4,1,6,4,1
4861,ES30,0,24871.13333333333,37306.7,4,FALSE,2,4,1,5,4,1
4862,ES30,0,25908.7,51817.4,4,FALSE,3,4,1,5,5,1
4863,ES30,NA,23337.4,23337.4,NA,FALSE,1,4,3,5,5,1
4864,ES30,0,19761.9,19761.9,3,FALSE,1,4,3,9,5,1
4865,ES30,0,15823,23734.5,2,FALSE,2,4,1,5,5,1
4866,ES30,0,8328.76,20821.9,1,FALSE,4,4,1,5,5,1
4867,ES30,1,22822.399999999998,34233.6,3,TRUE,2,4,1,5,3,1
4868,ES30,0,32154.13333333333,48231.2,4,FALSE,2,4,2,3,6,1
4870,ES30,0,24870.388888888887,44766.7,4,FALSE,3,1,2,5,4,1
4871,ES30,NA,11703.6,17555.4,NA,TRUE,2,4,1,5,3,1
4872,ES30,0,10880.266666666666,16320.4,1,TRUE,2,4,1,5,5,1
4873,ES30,0,37371.4,37371.4,5,TRUE,1,4,1,5,5,1
4874,ES30,NA,20211.3,20211.3,NA,TRUE,1,4,1,5,5,1
4875,ES30,0,17172.055555555555,30909.7,2,FALSE,3,4,1,8,4,2
4876,ES30,0,40090.4,40090.4,5,FALSE,1,4,5,2,5,1
4877,ES30,0,18725.733333333334,28088.6,3,TRUE,2,4,1,5,3,1
4879,ES30,NA,42067.86666666667,63101.8,NA,TRUE,2,4,1,5,4,1
4880,ES30,NA,8942.1,8942.1,NA,TRUE,1,3,1,5,2,2
4882,ES30,0,4581.944444444444,8247.5,1,FALSE,3,NA,1,5,3,1
4883,ES30,NA,11503.62,11503.62,NA,TRUE,1,4,1,5,1,3
4884,ES30,0,6311.9,6311.9,1,FALSE,1,4,5,5,5,1
4886,ES30,0,10934.3,10934.3,1,FALSE,1,4,5,5,3,2
4887,ES30,NA,17717,35434,NA,FALSE,3,4,1,3,4,1
4889,ES30,1,8963.333333333334,13445,1,TRUE,2,4,1,5,3,1
4890,ES30,0,16950.61904761905,35596.3,2,FALSE,4,4,1,5,4,3
4891,ES30,0,10612.444444444445,19102.4,1,FALSE,3,4,3,5,5,1
4892,ES30,1,6591.714285714286,18456.8,1,FALSE,5,4,3,5,2,1
4893,ES30,NA,18026.8,18026.8,NA,TRUE,1,4,1,5,4,3
4895,ES30,1,0,0,1,TRUE,1,4,1,5,1,2
4896,ES30,1,12779.01,25558.02,2,TRUE,3,4,1,6,2,2
4897,ES30,0,39635.6,59453.4,5,FALSE,2,4,2,4,4,1
4899,ES30,0,16872.52,42181.3,2,FALSE,4,3,3,5,4,1
4903,ES30,1,14797.199999999999,22195.8,2,FALSE,2,4,3,5,2,2
4905,ES30,1,6219.8,12439.6,1,TRUE,3,4,1,5,1,2
4906,ES30,0,18576.7,18576.7,3,FALSE,1,4,2,4,3,1
4907,ES30,0,15141.31,30282.62,2,FALSE,3,4,1,6,4,1
4908,ES30,NA,9916.933333333332,14875.4,NA,FALSE,2,4,4,4,4,1
4911,ES30,0,25018.533333333336,37527.8,4,FALSE,2,4,3,6,6,1
4912,ES30,0,15763.25,31526.5,2,FALSE,3,4,2,6,5,1
4913,ES30,0,7229.89,14459.78,1,FALSE,3,4,2,5,5,1
4914,ES30,0,42579.86956521739,97933.7,5,FALSE,4,2,2,6,5,1
4915,ES30,0,47206.59565217391,108575.17,5,FALSE,4,2,1,7,5,1
4916,ES30,0,10111.533333333333,15167.3,1,FALSE,2,4,3,4,5,1
4917,ES30,0,24328.1,24328.1,4,TRUE,1,4,1,6,2,2
4918,ES30,0,63021,94531.5,5,FALSE,2,3,1,4,5,1
4919,ES30,0,20973.95,41947.9,3,FALSE,3,4,2,4,5,1
4920,ES30,NA,41811.9,41811.9,NA,TRUE,1,3,1,5,5,3
4921,ES30,0,26723,53446,4,FALSE,3,4,2,5,5,1
4922,ES30,0,38098.73333333333,57148.1,5,TRUE,2,4,1,6,3,1
4923,ES30,0,5044.666666666667,7567,1,TRUE,2,4,1,6,5,1
4924,ES30,0,23890.86666666667,35836.3,4,TRUE,2,4,1,8,5,1
4925,ES30,0,57992.52,86988.78,5,TRUE,2,4,2,7,5,1
4926,ES30,0,29858.65416666667,71660.77,4,FALSE,5,1,2,8,4,1
4927,ES30,0,26140.600000000002,39210.9,4,TRUE,2,4,1,6,5,1
4928,ES30,1,21977,32965.5,3,FALSE,2,4,3,5,5,1
4929,ES30,0,8199.537142857143,28698.38,1,FALSE,6,3,1,7,5,1
4930,ES30,0,29709.466666666664,44564.2,4,TRUE,2,4,1,5,5,1
4931,ES30,NA,11447.388888888889,20605.3,NA,FALSE,3,4,1,7,5,1
4932,ES30,0,37429.200000000004,56143.8,5,TRUE,2,2,1,8,5,1
4933,ES30,0,35104.666666666664,52657,5,TRUE,2,4,1,6,5,1
4934,ES30,0,39113.666666666664,58670.5,5,TRUE,2,4,2,5,4,1
4935,ES30,0,37380.76,74761.52,5,TRUE,3,4,2,5,3,1
4936,ES30,0,10722.857142857143,30024,1,FALSE,5,4,2,6,3,1
4937,ES30,0,35641.799999999996,53462.7,5,FALSE,2,4,2,5,4,1
4938,ES30,0,28608.95238095238,60078.8,4,FALSE,4,4,3,5,5,1
4940,ES30,0,45906.65,91813.3,5,TRUE,3,4,1,6,5,1
4941,ES30,0,48347.26666666666,72520.9,5,TRUE,2,4,2,5,6,1
4942,ES30,0,27082.5,27082.5,4,FALSE,1,4,3,4,4,1
4944,ES30,0,33825.8,33825.8,5,FALSE,1,4,1,4,5,1
4945,ES30,0,30379.266666666666,45568.9,4,TRUE,2,4,1,4,2,1
4946,ES30,0,6629.4,6629.4,1,TRUE,1,4,1,6,4,2
4947,ES30,NA,15413.800000000001,23120.7,NA,FALSE,2,4,2,6,3,3
4948,ES30,1,12323,12323,2,TRUE,1,4,2,5,3,2
4949,ES30,1,9614.800000000001,14422.2,1,FALSE,2,4,4,4,3,1
4950,ES30,0,23716.05,47432.1,4,FALSE,3,4,2,5,3,1
4951,ES30,1,17303.1,34606.2,3,TRUE,3,4,3,5,2,2
4953,ES30,0,12154.560000000001,30386.4,2,FALSE,4,4,4,5,3,2
4954,ES30,1,13131.3,13131.3,2,TRUE,1,4,4,4,4,2
4956,ES30,1,15705.45,31410.9,2,FALSE,3,4,2,4,2,2
4957,ES30,1,16117.826086956524,37071,2,FALSE,4,3,2,5,3,3
4958,ES30,0,15635.15,31270.3,2,FALSE,3,4,1,4,4,1
4959,ES30,0,14730.277777777777,26514.5,2,FALSE,3,3,5,5,3,1
4961,ES30,0,1373,1373,1,FALSE,1,3,3,5,2,2
4962,ES30,0,14706.2,14706.2,2,TRUE,1,4,1,5,2,1
4963,ES30,NA,2148.68,3223.02,NA,FALSE,2,4,2,4,1,2
4964,ES30,0,31720.933333333334,47581.4,4,FALSE,2,4,5,4,4,1
4965,ES30,NA,16869.8,25304.7,NA,FALSE,2,4,2,5,2,3
4966,ES30,NA,12338.72,12338.72,NA,TRUE,1,3,1,5,5,1
4967,ES30,0,14988.353333333333,22482.53,2,FALSE,2,3,1,5,3,1
4968,ES30,0,19285.8,19285.8,3,FALSE,1,3,2,4,4,2
4969,ES30,0,19527.466666666667,29291.2,3,TRUE,2,3,1,4,3,2
4970,ES30,0,12599,12599,2,TRUE,1,3,1,5,5,3
4971,ES30,0,9716.092307692308,25261.84,1,TRUE,5,4,2,5,4,2
4972,ES30,0,13886.57,27773.14,2,FALSE,3,2,1,5,4,3
4973,ES30,0,27368.01111111111,49262.42,4,FALSE,3,4,2,5,2,2
4974,ES30,1,29829.9,59659.8,4,TRUE,3,4,1,4,3,2
4977,ES30,0,29330.238095238095,61593.5,4,FALSE,4,4,2,6,5,1
4978,ES30,0,16290.3,32580.6,2,TRUE,3,4,1,5,4,1
4980,ES30,0,29041.86666666667,43562.8,4,TRUE,2,4,1,5,5,1
4981,ES30,0,10600.846153846154,27562.2,1,FALSE,5,4,1,5,4,1
4982,ES30,0,10161.934482758621,29469.61,1,FALSE,6,4,3,5,3,2
4983,ES30,0,23077.38888888889,41539.3,3,FALSE,3,4,1,4,6,1
4984,ES30,1,5160,5160,1,FALSE,1,4,4,3,1,2
4986,ES30,0,15319.47619047619,32170.9,2,FALSE,4,4,2,5,1,2
4987,ES30,0,22862.04,57155.1,3,TRUE,4,4,1,6,2,1
4988,ES30,1,11477.4,17216.1,1,TRUE,2,4,1,5,1,1
4989,ES30,0,22724.092,56810.23,3,FALSE,4,4,1,5,5,1
4990,ES30,1,9395.15,18790.3,1,FALSE,3,4,2,5,2,1
4992,ES30,0,40106.2,80212.4,5,FALSE,3,4,1,5,5,1
4993,ES30,1,12587.4,31468.5,2,FALSE,4,4,2,5,2,1
4994,ES30,0,17962.079999999998,44905.2,3,FALSE,4,4,2,6,4,1
4997,ES30,0,12391.15,24782.3,2,TRUE,3,4,1,5,3,1
4998,ES30,0,16004.8,16004.8,2,FALSE,1,4,2,4,4,1
4999,ES30,0,15935.333333333332,33464.2,2,FALSE,4,4,2,5,5,1
5000,ES30,0,30029.666666666668,54053.4,4,FALSE,3,4,1,2,4,1
5001,ES30,0,44999,67498.5,5,FALSE,2,4,1,5,5,1
5004,ES30,0,19497.4,19497.4,3,FALSE,1,4,2,3,1,2
5005,ES30,0,13779.66,27559.32,2,FALSE,3,4,2,5,4,1
5006,ES30,0,29241.11111111111,52634,4,FALSE,3,4,2,4,3,1
5007,ES30,0,28850.2,28850.2,4,FALSE,1,4,2,4,5,1
5008,ES30,0,14924.133333333333,22386.2,2,TRUE,2,4,1,4,1,1
5009,ES30,0,34586.4,51879.6,5,TRUE,2,4,1,6,5,1
5010,ES30,0,13989.800000000001,20984.7,2,TRUE,2,4,1,6,5,3
5011,ES30,0,36348.72,90871.8,5,FALSE,4,4,1,6,4,1
5012,ES30,NA,36311.583333333336,87147.8,NA,FALSE,5,4,2,7,5,1
5013,ES30,0,10731.291666666666,25755.1,1,FALSE,5,4,2,6,2,1
5015,ES30,0,19115.76,38231.52,3,FALSE,3,4,1,5,5,1
5016,ES30,0,12747.3,12747.3,2,TRUE,1,3,1,4,4,1
5017,ES30,1,11489.380000000001,28723.45,1,TRUE,4,4,1,5,2,2
5018,ES30,NA,7146.5,7146.5,NA,TRUE,1,4,1,5,3,2
5019,ES30,1,0,0,1,TRUE,1,4,1,3,2,1
5020,ES30,1,15598.133333333333,23397.2,2,TRUE,2,4,1,5,1,1
5023,ES30,NA,14158.79,14158.79,NA,TRUE,1,4,1,6,4,1
5024,ES30,0,15975.646666666667,23963.47,2,FALSE,2,4,4,5,2,2
5026,ES30,1,5062.083333333334,12149,1,FALSE,5,3,3,1,2,2
5027,ES30,1,6141.944444444444,11055.5,1,FALSE,3,4,2,4,1,2
5028,ES30,0,24466.399999999998,36699.6,4,FALSE,2,4,5,3,5,1
5029,ES30,0,25047.722222222223,45085.9,4,FALSE,3,4,2,4,5,1
5030,ES30,0,15413.199999999999,23119.8,2,FALSE,2,3,3,3,4,3
5031,ES30,1,24561.399999999998,36842.1,4,FALSE,2,4,2,3,4,2
5032,ES30,0,19238.96,48097.4,3,FALSE,4,4,1,5,5,1
5033,ES30,0,20360.733333333334,30541.1,3,FALSE,2,1,1,5,6,1
5034,ES30,1,19094.26,28641.39,3,FALSE,2,4,2,4,2,3
5035,ES30,0,18929,37858,3,FALSE,3,4,1,6,4,1
5036,ES30,0,17594.61111111111,31670.3,3,FALSE,3,4,2,5,3,3
5038,ES30,0,22398.68,55996.7,3,FALSE,4,2,2,5,2,1
5039,ES30,0,32476.8,32476.8,4,FALSE,1,2,1,7,5,1
5040,ES30,0,17944.36,44860.9,3,FALSE,4,4,2,4,3,2
5041,ES30,1,9012.153846153846,11715.8,1,FALSE,2,3,3,4,1,1
5044,ES30,1,11669.716,29174.29,1,FALSE,4,4,3,5,3,2
5045,ES30,1,9855.277777777777,17739.5,1,FALSE,3,3,3,3,1,2
5046,ES30,0,7923.795238095238,16639.97,1,FALSE,4,4,3,2,3,2
5047,ES30,0,40279.86666666667,60419.8,5,TRUE,2,2,1,6,5,1
5049,ES30,0,10892.119999999999,27230.3,1,FALSE,4,2,1,7,4,1
5050,ES30,1,6888.499999999999,12399.3,1,TRUE,3,4,3,1,3,2
5052,ES30,1,14359,14359,2,FALSE,1,4,2,5,3,3
5053,ES30,0,20194.806666666667,30292.21,3,TRUE,2,4,1,5,3,1
5054,ES30,0,17821.9,17821.9,3,TRUE,1,4,1,5,4,1
5055,ES30,0,19258.5,38517,3,TRUE,3,4,1,5,3,2
5056,ES30,1,15024.3,15024.3,2,FALSE,1,3,3,3,3,2
5057,ES30,0,14692.16,36730.4,2,FALSE,4,4,2,5,3,1
5058,ES30,0,18859.56,47148.9,3,FALSE,4,4,1,5,4,1
5059,ES30,0,20986.95,41973.9,3,FALSE,3,4,2,4,3,1
5060,ES30,1,3446.4187500000003,5514.27,1,FALSE,3,4,2,4,2,2
5062,ES30,0,13383.713333333333,20075.57,2,FALSE,2,4,3,5,5,1
5063,ES30,0,24161.5,48323,4,FALSE,3,2,1,7,5,1
5064,ES30,0,30843.733333333334,46265.6,4,FALSE,2,4,2,3,5,1
5065,ES30,0,16733.333333333332,25100,2,FALSE,2,4,5,4,3,3
5066,ES30,1,12484.45,24968.9,2,FALSE,3,4,1,5,2,2
5068,ES30,1,12004.454545454546,39614.7,2,FALSE,6,3,2,5,4,2
5069,ES30,0,0,0,1,TRUE,1,4,3,4,3,2
5070,ES30,0,16661.05,33322.1,2,TRUE,3,2,1,6,3,1
5071,ES30,0,24449.25,48898.5,4,FALSE,3,4,2,5,3,1
5072,ES30,0,19409.67,19409.67,3,TRUE,1,3,1,5,3,1
5073,ES30,1,10846.666666666666,19524,1,FALSE,3,3,4,2,1,2
5074,ES30,NA,15639.800000000001,23459.7,NA,TRUE,2,2,1,5,4,1
5075,ES30,0,9143.6,9143.6,1,TRUE,1,3,1,5,4,1
5076,ES30,0,31675.52,79188.8,4,FALSE,4,2,1,7,5,1
5077,ES30,NA,32825.73333333333,49238.6,NA,TRUE,2,2,1,5,4,1
5078,ES30,0,26416.399999999998,39624.6,4,FALSE,2,4,2,5,5,1
5080,ES30,0,22312.466666666664,33468.7,3,TRUE,2,1,1,7,5,1
5082,ES30,0,38286.200000000004,57429.3,5,FALSE,2,2,1,6,4,1
5083,ES30,0,24032.05,48064.1,4,TRUE,3,2,1,6,4,1
5084,ES30,1,21415.133333333335,32122.7,3,FALSE,2,4,2,5,2,2
5085,ES30,0,17166.266666666666,25749.4,2,FALSE,2,2,1,6,4,1
5086,ES30,0,44032.38888888889,79258.3,5,FALSE,3,4,2,5,6,1
